repeat,fold,feature,gradient_weight,extra_weight
3,1,telephony_mobile_data_enabled_fraction,1.1055900085911887,0.10559000859118872
3,1,telephony_network_type_diversity,1.0579125563671092,0.057912556367109236
3,1,touch_active_hour_count,1.1072336292257061,0.10723362922570612
3,1,touch_app_diversity,1.1108870004634508,0.11088700046345079
3,1,touch_click_event_count,1.0548297231023236,0.05482972310232359
3,1,touch_distinct_event_count,1.071488605548552,0.07148860554855196
3,1,touch_scroll_direction_change_count,1.0452847069840592,0.045284706984059175
3,1,touch_scroll_event_count,1.0780131637594543,0.07801316375945433
3,1,touch_scroll_index_change_median,1.2825519422944136,0.2825519422944136
3,1,touch_unique_app_count,1.0868960028703103,0.0868960028703103
3,2,app_foreground_event_count,1.1887402994452794,0.18874029944527937
3,2,app_use_diversity,1.1038626033393877,0.10386260333938768
3,2,unique_foreground_apps,1.1465296573154466,0.14652965731544665
3,2,gsm_cell_transition_count,1.2029234688802548,0.2029234688802548
3,2,unique_gsm_cell_count,1.1919784595481993,0.19197845954819925
3,2,unique_gsm_lac_count,1.1865568098762955,0.18655680987629553
3,2,keyboard_deletion_event_count,1.2761552546352726,0.2761552546352726
3,2,keyboard_inter_event_interval_iqr_ms,1.1203328542073492,0.12033285420734918
3,2,keyboard_long_pause_count_2s,1.3462040155586088,0.3462040155586088
3,2,keyboard_median_inter_event_interval_ms,1.089214149145,0.08921414914500003
3,2,keyboard_typing_burst_count,1.2901902323791292,0.2901902323791292
3,2,message_distinct_event_count,1.2435249296170545,0.24352492961705452
3,2,outgoing_message_count,1.1554499550788737,0.15544995507887371
