candidate_id,patient_id,device_id,local_date,window_start_local,window_end_local_exclusive,plugin_event_count,plugin_dominant_movement_evidence_class,raw_row_count,first_raw_time_local,last_raw_time_local,raw_data_available,preflight_status,error_message
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-03,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-03,2025-03-03T00:00:00+02:00,2025-03-04T00:00:00+02:00,364,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-04,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-04,2025-03-04T00:00:00+02:00,2025-03-05T00:00:00+02:00,258,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-05,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-05,2025-03-05T00:00:00+02:00,2025-03-06T00:00:00+02:00,413,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-06,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-06,2025-03-06T00:00:00+02:00,2025-03-07T00:00:00+02:00,456,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-07,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-07,2025-03-07T00:00:00+02:00,2025-03-08T00:00:00+02:00,253,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-08,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-08,2025-03-08T00:00:00+02:00,2025-03-09T00:00:00+02:00,234,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-09,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-09,2025-03-09T00:00:00+02:00,2025-03-10T00:00:00+02:00,147,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-10,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-10,2025-03-10T00:00:00+02:00,2025-03-11T00:00:00+02:00,144,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-11,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-11,2025-03-11T00:00:00+02:00,2025-03-12T00:00:00+02:00,232,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-12,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-12,2025-03-12T00:00:00+02:00,2025-03-13T00:00:00+02:00,333,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-13,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-13,2025-03-13T00:00:00+02:00,2025-03-14T00:00:00+02:00,305,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-14,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-14,2025-03-14T00:00:00+02:00,2025-03-15T00:00:00+02:00,110,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-17,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-17,2025-03-17T00:00:00+02:00,2025-03-18T00:00:00+02:00,1,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-18,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-18,2025-03-18T00:00:00+02:00,2025-03-19T00:00:00+02:00,9,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-19,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-19,2025-03-19T00:00:00+02:00,2025-03-20T00:00:00+02:00,4,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-20,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-20,2025-03-20T00:00:00+02:00,2025-03-21T00:00:00+02:00,2,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-21,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-21,2025-03-21T00:00:00+02:00,2025-03-22T00:00:00+02:00,6,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-22,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-22,2025-03-22T00:00:00+02:00,2025-03-23T00:00:00+02:00,6,still,,,,,pending,
022__e543fafa-f97a-414d-8fb4-91a2f135e48d__2025-03-23,022,e543fafa-f97a-414d-8fb4-91a2f135e48d,2025-03-23,2025-03-23T00:00:00+02:00,2025-03-24T00:00:00+02:00,10,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-03-27,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-03-27,2025-03-27T00:00:00+02:00,2025-03-28T00:00:00+02:00,40,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-03-28,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-03-28,2025-03-28T00:00:00+02:00,2025-03-29T01:00:00+03:00,144,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-03-29,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-03-29,2025-03-29T00:00:00+03:00,2025-03-30T00:00:00+03:00,648,unknown,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-03-30,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-03-30,2025-03-30T00:00:00+03:00,2025-03-31T00:00:00+03:00,510,unknown,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-03-31,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-03-31,2025-03-31T00:00:00+03:00,2025-04-01T00:00:00+03:00,387,unknown,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-01,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-01,2025-04-01T00:00:00+03:00,2025-04-02T00:00:00+03:00,169,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-02,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-02,2025-04-02T00:00:00+03:00,2025-04-03T00:00:00+03:00,218,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-03,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-03,2025-04-03T00:00:00+03:00,2025-04-04T00:00:00+03:00,273,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-04,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-04,2025-04-04T00:00:00+03:00,2025-04-05T00:00:00+03:00,62,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-05,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-05,2025-04-05T00:00:00+03:00,2025-04-06T00:00:00+03:00,28,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-06,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-06,2025-04-06T00:00:00+03:00,2025-04-07T00:00:00+03:00,27,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-07,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-07,2025-04-07T00:00:00+03:00,2025-04-08T00:00:00+03:00,53,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-08,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-08,2025-04-08T00:00:00+03:00,2025-04-09T00:00:00+03:00,76,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-09,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-09,2025-04-09T00:00:00+03:00,2025-04-10T00:00:00+03:00,26,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-10,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-10,2025-04-10T00:00:00+03:00,2025-04-11T00:00:00+03:00,35,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-11,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-11,2025-04-11T00:00:00+03:00,2025-04-12T00:00:00+03:00,26,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-12,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-12,2025-04-12T00:00:00+03:00,2025-04-13T00:00:00+03:00,32,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-13,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-13,2025-04-13T00:00:00+03:00,2025-04-14T00:00:00+03:00,55,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-14,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-14,2025-04-14T00:00:00+03:00,2025-04-15T00:00:00+03:00,31,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-15,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-15,2025-04-15T00:00:00+03:00,2025-04-16T00:00:00+03:00,316,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-16,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-16,2025-04-16T00:00:00+03:00,2025-04-17T00:00:00+03:00,360,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-17,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-17,2025-04-17T00:00:00+03:00,2025-04-18T00:00:00+03:00,232,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-18,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-18,2025-04-18T00:00:00+03:00,2025-04-19T00:00:00+03:00,339,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-19,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-19,2025-04-19T00:00:00+03:00,2025-04-20T00:00:00+03:00,298,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-20,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-20,2025-04-20T00:00:00+03:00,2025-04-21T00:00:00+03:00,239,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-21,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-21,2025-04-21T00:00:00+03:00,2025-04-22T00:00:00+03:00,424,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-22,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-22,2025-04-22T00:00:00+03:00,2025-04-23T00:00:00+03:00,253,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-23,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-23,2025-04-23T00:00:00+03:00,2025-04-24T00:00:00+03:00,223,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-24,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-24,2025-04-24T00:00:00+03:00,2025-04-25T00:00:00+03:00,655,unknown,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-25,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-25,2025-04-25T00:00:00+03:00,2025-04-26T00:00:00+03:00,282,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-26,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-26,2025-04-26T00:00:00+03:00,2025-04-27T00:00:00+03:00,184,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-27,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-27,2025-04-27T00:00:00+03:00,2025-04-28T00:00:00+03:00,460,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-28,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-28,2025-04-28T00:00:00+03:00,2025-04-29T00:00:00+03:00,379,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-29,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-29,2025-04-29T00:00:00+03:00,2025-04-30T00:00:00+03:00,344,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-04-30,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-04-30,2025-04-30T00:00:00+03:00,2025-05-01T00:00:00+03:00,191,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-01,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-01,2025-05-01T00:00:00+03:00,2025-05-02T00:00:00+03:00,335,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-02,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-02,2025-05-02T00:00:00+03:00,2025-05-03T00:00:00+03:00,118,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-03,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-03,2025-05-03T00:00:00+03:00,2025-05-04T00:00:00+03:00,447,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-04,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-04,2025-05-04T00:00:00+03:00,2025-05-05T00:00:00+03:00,414,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-05,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-05,2025-05-05T00:00:00+03:00,2025-05-06T00:00:00+03:00,489,unknown,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-06,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-06,2025-05-06T00:00:00+03:00,2025-05-07T00:00:00+03:00,319,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-07,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-07,2025-05-07T00:00:00+03:00,2025-05-08T00:00:00+03:00,99,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-08,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-08,2025-05-08T00:00:00+03:00,2025-05-09T00:00:00+03:00,219,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-09,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-09,2025-05-09T00:00:00+03:00,2025-05-10T00:00:00+03:00,239,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-10,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-10,2025-05-10T00:00:00+03:00,2025-05-11T00:00:00+03:00,357,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-11,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-11,2025-05-11T00:00:00+03:00,2025-05-12T00:00:00+03:00,230,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-12,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-12,2025-05-12T00:00:00+03:00,2025-05-13T00:00:00+03:00,345,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-13,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-13,2025-05-13T00:00:00+03:00,2025-05-14T00:00:00+03:00,329,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-14,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-14,2025-05-14T00:00:00+03:00,2025-05-15T00:00:00+03:00,411,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-15,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-15,2025-05-15T00:00:00+03:00,2025-05-16T00:00:00+03:00,261,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-16,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-16,2025-05-16T00:00:00+03:00,2025-05-17T00:00:00+03:00,210,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-17,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-17,2025-05-17T00:00:00+03:00,2025-05-18T00:00:00+03:00,187,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-18,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-18,2025-05-18T00:00:00+03:00,2025-05-19T00:00:00+03:00,302,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-19,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-19,2025-05-19T00:00:00+03:00,2025-05-20T00:00:00+03:00,272,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-20,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-20,2025-05-20T00:00:00+03:00,2025-05-21T00:00:00+03:00,336,unknown,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-21,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-21,2025-05-21T00:00:00+03:00,2025-05-22T00:00:00+03:00,289,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-22,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-22,2025-05-22T00:00:00+03:00,2025-05-23T00:00:00+03:00,415,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-23,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-23,2025-05-23T00:00:00+03:00,2025-05-24T00:00:00+03:00,245,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-24,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-24,2025-05-24T00:00:00+03:00,2025-05-25T00:00:00+03:00,218,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-25,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-25,2025-05-25T00:00:00+03:00,2025-05-26T00:00:00+03:00,160,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-26,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-26,2025-05-26T00:00:00+03:00,2025-05-27T00:00:00+03:00,378,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-27,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-27,2025-05-27T00:00:00+03:00,2025-05-28T00:00:00+03:00,303,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-28,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-28,2025-05-28T00:00:00+03:00,2025-05-29T00:00:00+03:00,392,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-29,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-29,2025-05-29T00:00:00+03:00,2025-05-30T00:00:00+03:00,567,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-30,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-30,2025-05-30T00:00:00+03:00,2025-05-31T00:00:00+03:00,176,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-05-31,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-05-31,2025-05-31T00:00:00+03:00,2025-06-01T00:00:00+03:00,222,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-01,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-01,2025-06-01T00:00:00+03:00,2025-06-02T00:00:00+03:00,209,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-02,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-02,2025-06-02T00:00:00+03:00,2025-06-03T00:00:00+03:00,565,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-03,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-03,2025-06-03T00:00:00+03:00,2025-06-04T00:00:00+03:00,654,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-04,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-04,2025-06-04T00:00:00+03:00,2025-06-05T00:00:00+03:00,321,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-05,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-05,2025-06-05T00:00:00+03:00,2025-06-06T00:00:00+03:00,405,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-06,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-06,2025-06-06T00:00:00+03:00,2025-06-07T00:00:00+03:00,283,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-07,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-07,2025-06-07T00:00:00+03:00,2025-06-08T00:00:00+03:00,253,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-08,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-08,2025-06-08T00:00:00+03:00,2025-06-09T00:00:00+03:00,85,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-09,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-09,2025-06-09T00:00:00+03:00,2025-06-10T00:00:00+03:00,309,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-10,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-10,2025-06-10T00:00:00+03:00,2025-06-11T00:00:00+03:00,341,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-11,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-11,2025-06-11T00:00:00+03:00,2025-06-12T00:00:00+03:00,277,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-12,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-12,2025-06-12T00:00:00+03:00,2025-06-13T00:00:00+03:00,313,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-13,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-13,2025-06-13T00:00:00+03:00,2025-06-14T00:00:00+03:00,259,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-14,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-14,2025-06-14T00:00:00+03:00,2025-06-15T00:00:00+03:00,269,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-15,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-15,2025-06-15T00:00:00+03:00,2025-06-16T00:00:00+03:00,325,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-16,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-16,2025-06-16T00:00:00+03:00,2025-06-17T00:00:00+03:00,442,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-17,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-17,2025-06-17T00:00:00+03:00,2025-06-18T00:00:00+03:00,448,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-18,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-18,2025-06-18T00:00:00+03:00,2025-06-19T00:00:00+03:00,347,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-19,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-19,2025-06-19T00:00:00+03:00,2025-06-20T00:00:00+03:00,417,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-20,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-20,2025-06-20T00:00:00+03:00,2025-06-21T00:00:00+03:00,200,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-21,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-21,2025-06-21T00:00:00+03:00,2025-06-22T00:00:00+03:00,236,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-22,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-22,2025-06-22T00:00:00+03:00,2025-06-23T00:00:00+03:00,261,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-23,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-23,2025-06-23T00:00:00+03:00,2025-06-24T00:00:00+03:00,213,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-24,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-24,2025-06-24T00:00:00+03:00,2025-06-25T00:00:00+03:00,322,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-25,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-25,2025-06-25T00:00:00+03:00,2025-06-26T00:00:00+03:00,290,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-26,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-26,2025-06-26T00:00:00+03:00,2025-06-27T00:00:00+03:00,308,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-27,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-27,2025-06-27T00:00:00+03:00,2025-06-28T00:00:00+03:00,215,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-28,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-28,2025-06-28T00:00:00+03:00,2025-06-29T00:00:00+03:00,228,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-29,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-29,2025-06-29T00:00:00+03:00,2025-06-30T00:00:00+03:00,279,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-06-30,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-06-30,2025-06-30T00:00:00+03:00,2025-07-01T00:00:00+03:00,166,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-07-01,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-07-01,2025-07-01T00:00:00+03:00,2025-07-02T00:00:00+03:00,314,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-07-02,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-07-02,2025-07-02T00:00:00+03:00,2025-07-03T00:00:00+03:00,182,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-07-03,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-07-03,2025-07-03T00:00:00+03:00,2025-07-04T00:00:00+03:00,352,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-07-04,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-07-04,2025-07-04T00:00:00+03:00,2025-07-05T00:00:00+03:00,359,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-07-05,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-07-05,2025-07-05T00:00:00+03:00,2025-07-06T00:00:00+03:00,311,still,,,,,pending,
022__0948b131-dcfe-4482-a223-d9e4561ce019__2025-07-06,022,0948b131-dcfe-4482-a223-d9e4561ce019,2025-07-06,2025-07-06T00:00:00+03:00,2025-07-07T00:00:00+03:00,344,still,,,,,pending,
