repeat,fold,feature,slope,selected,coefficient_constraint
6,3,keyboard_median_inter_event_interval_ms,-0.3649999999999958,False,not selected
6,3,keyboard_typing_burst_count,-0.4249999999999925,True,<= 0
6,3,message_distinct_event_count,1.4500000000000255,False,not selected
6,3,activity_active_hour_count,1.4449999999999947,False,not selected
6,3,activity_state_diversity,-0.12499999999998934,False,not selected
6,3,activity_still_fraction,2.594535229648264e-15,False,not selected
6,3,activity_transition_count,1.4600000000000013,False,not selected
6,3,activity_unknown_fraction,0.1799999999999938,False,not selected
6,3,median_unlocked_session_duration_seconds,-1.2199999999999975,True,<= 0
6,3,screen_active_hour_count,1.0200000000000045,False,not selected
6,3,screen_event_count,1.0800000000000067,False,not selected
6,3,screen_off_event_count,1.2650000000000088,False,not selected
6,3,screen_on_event_count,0.7850000000000089,False,not selected
6,3,screen_transition_count,-0.2900000000000027,False,not selected
6,3,screen_unlock_event_count,1.410000000000005,False,not selected
6,3,telephony_event_count,-0.14499999999999874,False,not selected
6,3,telephony_network_type_diversity,0.800000000000012,False,not selected
6,3,touch_active_hour_count,1.694999999999989,True,>= 0
6,3,touch_app_diversity,2.744999999999996,True,>= 0
6,3,touch_click_event_count,0.030000000000005016,False,not selected
6,3,touch_distinct_event_count,0.5150000000000001,False,not selected
6,3,touch_scroll_direction_change_count,1.6900000000000015,True,>= 0
6,3,touch_scroll_event_count,0.42000000000000537,False,not selected
6,3,touch_scroll_index_change_median,-0.33000000000000335,False,not selected
6,3,touch_unique_app_count,1.7299999999999995,True,>= 0
6,4,app_foreground_event_count,0.9449999999999933,False,not selected
6,4,app_use_diversity,-0.394999999999993,False,not selected
6,4,unique_foreground_apps,-0.050000000000001446,False,not selected
6,4,gsm_cell_transition_count,1.8500000000000105,True,>= 0
6,4,unique_gsm_cell_count,1.8250000000000146,True,>= 0
6,4,keyboard_deletion_event_count,1.0500000000000023,False,not selected
6,4,keyboard_inter_event_interval_iqr_ms,1.0250000000000024,False,not selected
